Date,Station,Year,Latitude,Longitude,Temperature,Chlorophyll,Secchi,DON,DissOrthophos,TotPhos,DissSilica,TKN,Salinity,DissNitrateNitrite,DissAmmonia,DissAmmonia_uM
1984-08-02T07:00:00Z,C10A,1984,37.67575,-121.265,24,25.01,NA,0.3,0.16,0.32,18,1.2,0.35424905632193354,1.9,0.11,6.459200000000001
1984-08-16T07:00:00Z,C10A,1984,37.67575,-121.265,23,25.47,NA,0.4,NA,NA,NA,0.9,0.3205808078232079,1.7,0.06,3.5232
1984-09-13T07:00:00Z,C10A,1984,37.67575,-121.265,23,18.06,NA,0.3,0.13,0.27,16,0.7,0.20341538174408277,1.2,0.07,4.110400000000001
1984-09-27T07:00:00Z,C10A,1984,37.67575,-121.265,20,23.93,NA,0.2,NA,NA,15,0.6,0.3190771516644845,1.3,0.03,1.7616
1984-10-15T07:00:00Z,C10A,1984,37.67575,-121.265,16,8.49,NA,0.2,0.1,0.2,13,0.6,0.1191685915135496,0.99,0.07,4.110400000000001
1984-11-27T08:00:00Z,C10A,1984,37.67575,-121.265,11,5.87,NA,0.4,0.16,0.29,12,0.9,0.1896790038941519,1,0.29,17.0288
1984-12-12T08:00:00Z,C10A,1984,37.67575,-121.265,12,2.78,NA,0.3,0.11,0.19,12,0.7,0.1593999399668588,0.88,0.16,9.3952
1985-01-09T08:00:00Z,C10A,1985,37.67575,-121.265,11,2.47,NA,0.1,0.08,0.16,12,0.6,0.20833032555600808,0.93,0.18,10.569600000000001
1985-02-11T08:00:00Z,C10A,1985,37.67575,-121.265,10,10.03,NA,0.4,0.15,0.26,13,1.1,0.33764570924196946,1.4,0.36,21.139200000000002
1985-03-12T08:00:00Z,C10A,1985,37.67575,-121.265,14,15.59,NA,0.4,0.11,0.26,12,1,0.37392082054824527,2,0.14,8.220800000000002
1985-03-28T08:00:00Z,C10A,1985,37.67575,-121.265,12,19.45,NA,0.5,NA,NA,15,2.7,0.40276498795861454,2.5,0.64,37.5808
1985-04-11T08:00:00Z,C10A,1985,37.67575,-121.265,18,25.47,NA,0.4,0.14,0.3,15,1,0.44393515593995325,2,0.14,8.220800000000002
1985-04-25T08:00:00Z,C10A,1985,37.67575,-121.265,15,4.94,NA,0.4,NA,NA,16,1.2,0.32409065565453427,1.8,0.25,14.680000000000001
1985-05-09T07:00:00Z,C10A,1985,37.67575,-121.265,17,15.13,NA,0.3,0.11,0.26,15,0.7,0.30205971561254097,0.35,0.05,2.9360000000000004
1985-05-23T07:00:00Z,C10A,1985,37.67575,-121.265,NA,19.45,NA,0.4,NA,NA,16,0.9,0.3971901650693958,2,0.07,4.110400000000001
1985-06-10T07:00:00Z,C10A,1985,37.67575,-121.265,25,43.38,NA,0.3,0.15,0.35,16,1,0.39111308074055356,1.9,0.01,0.5872
1985-06-24T07:00:00Z,C10A,1985,37.67575,-121.265,22,55.42,NA,0.3,NA,NA,15,0.9,0.32459221245498776,1.6,0.02,1.1744
1985-07-09T07:00:00Z,C10A,1985,37.67575,-121.265,23,16.52,NA,0.3,0.12,0.25,14,0.7,0.24979770057940567,1.4,0.08,4.6976
1985-07-22T07:00:00Z,C10A,1985,37.67575,-121.265,21,27.32,NA,0.3,NA,NA,NA,0.8,0.25178018477716413,1.2,0.06,3.5232
1985-08-06T07:00:00Z,C10A,1985,37.67575,-121.265,22,10.19,NA,0.3,0.1,0.21,14,0.7,0.24781591062647795,1.3,0.09,5.284800000000001
1985-08-21T07:00:00Z,C10A,1985,37.67575,-121.265,20,8.8,NA,0.2,NA,NA,17,0.6,0.2403904299776117,1.2,0.06,3.5232
1985-09-03T07:00:00Z,C10A,1985,37.67575,-121.265,21,19.3,NA,0.3,0.14,0.32,19,1.1,0.32810415487352695,1.8,0.08,4.6976
1985-09-17T07:00:00Z,C10A,1985,37.67575,-121.265,20,18.53,NA,0.4,NA,NA,18,1.1,0.31757383551025864,1.6,0.07,4.110400000000001
1985-10-03T07:00:00Z,C10A,1985,37.67575,-121.265,20,12.04,NA,0.3,0.14,0.27,18,0.8,0.23940111463525732,1.4,0.08,4.6976
1985-10-17T07:00:00Z,C10A,1985,37.67575,-121.265,16,4.63,NA,0.2,NA,NA,17,0.7,0.25723557298076283,1.5,0.17,9.9824
1985-11-20T08:00:00Z,C10A,1985,37.67575,-121.265,10,19.3,NA,0.4,0.17,0.31,19,1,0.36634850243923683,1.6,0.43,25.2496
1985-12-03T08:00:00Z,C10A,1985,37.67575,-121.265,13,9.26,NA,0.8,0.24,0.42,15,1.7,0.3145682271251806,1.6,0.49,28.772800000000004
1986-01-14T08:00:00Z,C10A,1986,37.67575,-121.265,10,3.71,NA,0.5,0.23,0.36,17,1.2,0.46280879463295965,2.1,0.46,27.011200000000002
1986-02-12T08:00:00Z,C10A,1986,37.67575,-121.265,11,5.56,NA,1.1,0.25,0.52,16,2,0.28060249981687907,1.9,0.26,15.2672
1986-03-17T08:00:00Z,C10A,1986,37.67575,-121.265,12,4.48,NA,0.4,0.13,0.23,11,0.8,0.08309533546672404,0.31,0.13,7.6336
1986-04-15T08:00:00Z,C10A,1986,37.67575,-121.265,15,7.56,NA,0.2,0.04,0.11,15,0.5,0.08501371805612858,0.23,0.04,2.3488
1986-05-15T07:00:00Z,C10A,1986,37.67575,-121.265,18,9.42,NA,0.2,0.06,0.18,11,0.6,0.11965125772913537,0.46,0.05,2.9360000000000004
1986-06-02T07:00:00Z,C10A,1986,37.67575,-121.265,20,14.36,NA,0.2,0.06,0.17,10,0.6,0.12593036220187712,0.46,0.03,1.7616
1986-06-12T07:00:00Z,C10A,1986,37.67575,-121.265,21,6.95,NA,0.2,0.07,0.17,11,0.6,0.12013397242697908,0.59,0.04,2.3488
1986-07-14T07:00:00Z,C10A,1986,37.67575,-121.265,25,41.84,NA,0.4,0.09,0.31,16,1.1,0.3416671598867959,1.6,0.02,1.1744
1986-07-28T07:00:00Z,C10A,1986,37.67575,-121.265,26,16.36,NA,0.4,0.12,0.29,NA,1,0.2900744950235052,1.7,0.02,1.1744
1986-08-12T07:00:00Z,C10A,1986,37.67575,-121.265,22,15.13,NA,0.3,0.1,0.24,14,0.7,0.24930218789504935,1.4,0.04,2.3488
1986-08-25T07:00:00Z,C10A,1986,37.67575,-121.265,21,15.9,NA,0.1,NA,NA,15,0.4,0.2468252768782201,1.3,0.06,3.5232
1986-09-08T07:00:00Z,C10A,1986,37.67575,-121.265,21,11.89,NA,0.4,0.06,0.22,15,0.8,0.1960519062954056,1,0.08,4.6976
1986-09-22T07:00:00Z,C10A,1986,37.67575,-121.265,17,6.79,NA,NA,NA,NA,12,0.3,0.13657565854392145,0.83,0.05,2.9360000000000004
1986-10-21T07:00:00Z,C10A,1986,37.67575,-121.265,15,5.71,NA,0.1,0.04,0.14,13,0.3,0.14384780790251672,0.85,0.03,1.7616
1986-11-20T08:00:00Z,C10A,1986,37.67575,-121.265,14,5.56,NA,0.2,0.07,0.15,14,0.4,0.2671676672065249,1.9,0.06,3.5232
1986-12-08T08:00:00Z,C10A,1986,37.67575,-121.265,11,2.62,NA,0.3,0.06,0.11,14,0.3,0.2587243059339377,1.3,0.08,4.6976
1987-01-05T08:00:00Z,C10A,1987,37.67575,-121.265,10,1.08,NA,0.2,0.16,0.27,17,0.7,0.31206460103631395,1.7,0.31,18.203200000000002
1987-02-05T08:00:00Z,C10A,1987,37.67575,-121.265,12,5.4,NA,0.4,0.21,0.33,15,1,0.36281741631107245,1.9,0.4,23.488000000000003
1987-03-05T08:00:00Z,C10A,1987,37.67575,-121.265,13,6.18,NA,0.4,0.1,0.24,13,0.8,0.37594140932734776,2,0.16,9.3952
1987-04-06T07:00:00Z,C10A,1987,37.67575,-121.265,17,9.26,NA,0.3,0.11,0.26,12,0.8,0.3956704480672867,1.5,0.09,5.284800000000001
1987-04-20T07:00:00Z,C10A,1987,37.67575,-121.265,18,10.19,NA,0.2,NA,NA,13,0.6,0.28508741799583,1.2,0.02,1.1744
1987-05-05T07:00:00Z,C10A,1987,37.67575,-121.265,21,28.71,NA,0.3,0.12,0.26,13,0.9,0.32860600977079957,1.6,NA,NA
1987-05-18T07:00:00Z,C10A,1987,37.67575,-121.265,21,NA,NA,0.3,NA,NA,14,1,0.33262218178707603,1.6,NA,NA
1987-06-02T07:00:00Z,C10A,1987,37.67575,-121.265,23,40.6,NA,0.3,0.11,0.27,14,0.9,0.35576038078602823,2.4,NA,NA
1987-06-16T07:00:00Z,C10A,1987,37.67575,-121.265,20,26.24,NA,0.4,NA,NA,14,0.8,0.33664071077296676,1.7,NA,NA
1987-07-01T07:00:00Z,C10A,1987,37.67575,-121.265,21,20.07,NA,0.4,0.12,0.31,16,1,0.36988128673117304,1.9,0.03,1.7616
1987-07-16T07:00:00Z,C10A,1987,37.67575,-121.265,25,30.26,NA,0.3,NA,NA,16,0.9,0.39263190515628876,1.7,0.01,0.5872
1987-08-04T07:00:00Z,C10A,1987,37.67575,-121.265,26,37.67,NA,0.4,0.14,0.3,17,0.9,0.4098659167151726,2.1,0.01,0.5872
1987-08-13T07:00:00Z,C10A,1987,37.67575,-121.265,24,20.53,NA,0.3,NA,NA,16,1,0.3976968032270527,1.9,0.01,0.5872
1987-09-02T07:00:00Z,C10A,1987,37.67575,-121.265,26,39.37,NA,0.6,0.17,0.32,17,1.2,0.4037790169134152,1.6,0.01,0.5872
1987-09-16T07:00:00Z,C10A,1987,37.67575,-121.265,22,21.3,NA,0.5,NA,NA,17,1,0.38807632975132555,1.7,0.09,5.284800000000001
1987-10-14T07:00:00Z,C10A,1987,37.67575,-121.265,20,16.06,NA,0.6,0.08,0.28,19,1.1,0.33513348731092146,1.77,0.06,3.5232
1987-10-28T08:00:00Z,C10A,1987,37.67575,-121.265,19,NA,NA,0.6,NA,NA,19,1.1,0.4398598313713044,1.4,0.05,2.9360000000000004
1987-11-02T08:00:00Z,C10A,1987,37.67575,-121.265,16,6.79,NA,0.7,0.08,0.29,17,1.1,0.36433053032685103,1.6,0.06,3.5232
1987-11-16T08:00:00Z,C10A,1987,37.67575,-121.265,14,2.47,NA,0.4,0.12,0.22,17,0.6,0.45107167420380057,1.6,0.11,6.459200000000001
1987-12-02T08:00:00Z,C10A,1987,37.67575,-121.265,12,8.18,NA,0.2,0.13,0.22,17,0.6,0.40631465831708496,1.6,0.09,5.284800000000001
1988-01-12T08:00:00Z,C10A,1988,37.67575,-121.265,10,7.87,NA,0.5,0.22,0.35,17,0.9,0.5490018823686295,2.6,0.22,12.918400000000002
1988-02-24T08:00:00Z,C10A,1988,37.67575,-121.265,13,5.87,NA,0.5,0.21,0.34,21,0.9,0.7151921087414146,3.9,0.13,7.6336
1988-03-11T08:00:00Z,C10A,1988,37.67575,-121.265,12,7.26,NA,0.3,0.12,0.25,17,0.8,0.44138784806688164,2.5,0.06,3.5232
1988-03-25T08:00:00Z,C10A,1988,37.67575,-121.265,16,11.58,NA,0.3,NA,NA,15,0.9,0.4291715009847507,1.7,0.04,2.3488
1988-04-08T07:00:00Z,C10A,1988,37.67575,-121.265,15,14.2,NA,0.2,0.1,0.2,15,0.6,0.3693764996870939,1.4,0.02,1.1744
1988-04-22T07:00:00Z,C10A,1988,37.67575,-121.265,15,9.91,NA,0.4,NA,NA,18,0.9,0.4068218839304432,2,0.08,4.6976
1988-05-06T07:00:00Z,C10A,1988,37.67575,-121.265,15,14.67,NA,0.3,0.12,0.24,17,0.6,0.3951639416483109,1.7,0.04,2.3488
1988-05-24T07:00:00Z,C10A,1988,37.67575,-121.265,20,25.78,NA,0.4,NA,NA,16,0.8,0.37796254349116454,0.87,0.01,0.5872
1988-06-07T07:00:00Z,C10A,1988,37.67575,-121.265,18,16.83,NA,0.4,0.13,0.34,17,0.8,0.40935849720366785,1.6,0.02,1.1744
1988-06-21T07:00:00Z,C10A,1988,37.67575,-121.265,22,27.32,NA,0.4,NA,NA,15,0.8,0.3976968032270527,1.8,0.01,0.5872
1988-07-06T07:00:00Z,C10A,1988,37.67575,-121.265,22,18.76,NA,0.6,0.15,0.37,17,1,0.4368046290189679,1.9,0.04,2.3488
1988-07-19T07:00:00Z,C10A,1988,37.67575,-121.265,24,11.27,NA,0.4,NA,NA,15,1,0.417481061741777,2.1,0.02,1.1744
1988-08-01T07:00:00Z,C10A,1988,37.67575,-121.265,23,60.21,NA,0.4,0.12,0.34,16,1.3,0.4368046290189679,1.6,0.01,0.5872
1988-08-16T07:00:00Z,C10A,1988,37.67575,-121.265,21,25.16,NA,0.2,NA,NA,18,0.8,0.447502670146175,1.8,NA,NA
1988-09-02T07:00:00Z,C10A,1988,37.67575,-121.265,22,20.69,NA,0.2,0.12,0.23,17,0.6,0.4190049531107044,1.3,0.01,0.5872
1988-09-16T07:00:00Z,C10A,1988,37.67575,-121.265,19,19.1,NA,0.3,NA,NA,17,0.7,0.3845349734575063,1.3,0.01,0.5872
1988-10-04T07:00:00Z,C10A,1988,37.67575,-121.265,20,41.68,NA,0.4,0.05,0.2,16,1,0.48018805326715885,1.2,NA,NA
1988-10-18T07:00:00Z,C10A,1988,37.67575,-121.265,20,27.63,NA,0.3,0.1,0.21,18,0.7,0.47711866536163816,1.1,NA,NA
1988-11-02T08:00:00Z,C10A,1988,37.67575,-121.265,17,11.27,NA,0.5,0.13,0.24,19,0.7,0.4429161409246193,1.3,0.09,5.284800000000001
1988-12-02T08:00:00Z,C10A,1988,37.67575,-121.265,11,9.73,NA,0.5,0.28,0.39,18,1.1,0.46178754726099797,2,0.34,19.9648
1989-01-13T08:00:00Z,C10A,1989,37.67575,-121.265,7,7.56,NA,0.6,0.19,0.33,18,1.2,0.56963746936384,2.1,0.3,17.616000000000003
1989-02-02T08:00:00Z,C10A,1989,37.67575,-121.265,10,7.41,NA,0.7,0.28,0.42,17,1.8,0.6525835781456658,3.2,0.84,49.3248
1989-03-28T08:00:00Z,C10A,1989,37.67575,-121.265,16,16.52,NA,0.3,0.14,0.26,16,0.7,0.39263190515628876,1.9,0.09,5.284800000000001
1989-04-13T07:00:00Z,C10A,1989,37.67575,-121.265,19,24.24,NA,0.3,0.14,0.29,15,0.9,0.3638261241686333,1.5,0.02,1.1744
1989-04-26T07:00:00Z,C10A,1989,37.67575,-121.265,17,15.44,NA,0.4,NA,NA,16,1.2,0.39415102784805156,1.4,0.08,4.6976
1989-05-10T07:00:00Z,C10A,1989,37.67575,-121.265,17,10.33,NA,0.7,0.1,0.28,15,1.5,0.3638261241686333,1.5,0.04,2.3488
1989-05-25T07:00:00Z,C10A,1989,37.67575,-121.265,18,17.29,NA,0.1,NA,NA,15,0.5,0.34015884333905794,1,0.01,0.5872
1989-06-09T07:00:00Z,C10A,1989,37.67575,-121.265,20,12.35,NA,0.2,0.11,0.23,16,0.5,0.3441817447218351,1.4,0.02,1.1744
1989-06-27T07:00:00Z,C10A,1989,37.67575,-121.265,23,33.96,NA,0.2,NA,NA,15,0.8,0.39921691478818794,1.8,NA,NA
1989-07-11T07:00:00Z,C10A,1989,37.67575,-121.265,24,29.79,NA,0.6,0.15,0.34,15,1,0.41392643069212864,1.9,0.08,4.6976
1989-07-24T07:00:00Z,C10A,1989,37.67575,-121.265,27,54.19,NA,0.4,NA,NA,17,1.3,0.42866287496350164,2,0.18,10.569600000000001
1989-08-09T07:00:00Z,C10A,1989,37.67575,-121.265,26,28.25,NA,0.4,0.16,0.44,20,1.1,0.47353903849807116,0.3,0.06,3.5232
1989-08-23T07:00:00Z,C10A,1989,37.67575,-121.265,23,34.89,NA,0.5,NA,NA,18,1.2,0.49042686228988075,1.8,0.03,1.7616
1989-09-06T07:00:00Z,C10A,1989,37.67575,-121.265,23,59.9,NA,0.4,0.13,0.36,17,1.2,0.5027285177763551,1.1,NA,NA
1989-09-20T07:00:00Z,C10A,1989,37.67575,-121.265,20,11.73,NA,0.5,NA,NA,17,1.2,0.40580746511251303,1.2,0.07,4.110400000000001
1989-10-04T07:00:00Z,C10A,1989,37.67575,-121.265,19,11.73,NA,0.6,0.14,0.3,19,1,0.4725165511381881,2,0.09,5.284800000000001
1989-10-19T07:00:00Z,C10A,1989,37.67575,-121.265,19,8.49,NA,0.2,NA,NA,17,0.7,0.3719007790472069,0.97,0.12,7.0464
1989-11-07T08:00:00Z,C10A,1989,37.67575,-121.265,15,3.71,NA,0.4,0.11,0.2,18,0.8,0.4408784784522676,1.3,0.06,3.5232
1989-12-07T08:00:00Z,C10A,1989,37.67575,-121.265,11,2.93,NA,0.5,0.15,0.34,17,1,0.4429161409246193,2,0.19,11.1568
1990-01-17T08:00:00Z,C10A,1990,37.67575,-121.265,10,10.5,NA,0.4,0.23,0.49,17,1.4,0.605848627359194,1.9,0.36,21.139200000000002
1990-02-21T08:00:00Z,C10A,1990,37.67575,-121.265,11,16.06,NA,0.7,0.25,0.37,15,2.2,0.5644746567473085,3.3,0.4,23.488000000000003
1990-03-20T08:00:00Z,C10A,1990,37.67575,-121.265,17,11.27,NA,0.3,0.13,0.27,16,0.7,0.42866287496350164,2,0.08,4.6976
1990-04-05T07:00:00Z,C10A,1990,37.67575,-121.265,20,20.22,NA,0.3,0.13,0.26,16,0.8,0.37745720892342804,1.7,0.06,3.5232
1990-04-16T07:00:00Z,C10A,1990,37.67575,-121.265,19,34.89,NA,0.3,0.08,0.34,16,1,0.41088085238509514,1.8,NA,NA
1990-05-02T07:00:00Z,C10A,1990,37.67575,-121.265,21,18.92,NA,0.1,0.07,0.07,16,0.2,0.36584395735048236,0.31,0.06,3.5232
1990-05-29T07:00:00Z,C10A,1990,37.67575,-121.265,20,17.14,NA,0.6,NA,NA,14,2.2,0.33412885489374233,1.9,0.5,29.360000000000003
1990-06-14T07:00:00Z,C10A,1990,37.67575,-121.265,21,61.86,NA,0.4,0.08,0.28,13,1.4,0.3648349712636823,0.94,NA,NA
1990-06-28T07:00:00Z,C10A,1990,37.67575,-121.265,22,63.6,NA,0.4,NA,NA,14,1.2,0.3946574682327067,1.5,NA,NA
1990-07-12T07:00:00Z,C10A,1990,37.67575,-121.265,26,70.55,NA,0.3,0.12,0.37,15,1.2,0.46638409577451007,2,NA,NA
1990-07-26T07:00:00Z,C10A,1990,37.67575,-121.265,24,42.44,NA,0.4,NA,NA,16,1.2,0.4337505390048094,1.7,NA,NA
1990-08-10T07:00:00Z,C10A,1990,37.67575,-121.265,26,27.05,NA,0.2,0.12,0.29,16,0.8,0.39060687234882324,1.5,NA,NA
1990-08-28T07:00:00Z,C10A,1990,37.67575,-121.265,24,29.56,NA,0.3,NA,NA,16,0.7,0.34317580239884543,1.18,0.01,0.5872
1990-09-11T07:00:00Z,C10A,1990,37.67575,-121.265,23,31.25,NA,0.2,0.11,0.21,17,0.5,0.3921255971721826,1.27,NA,NA
1990-09-24T07:00:00Z,C10A,1990,37.67575,-121.265,22,16.84,NA,0.4,NA,NA,20,0.9,0.4301888467867643,1.5,0.08,4.6976
1990-10-24T07:00:00Z,C10A,1990,37.67575,-121.265,18,9.76,NA,NA,0.13,NA,18,0.4,0.35122736416778794,1.4,0.02,1.1744
1990-11-07T08:00:00Z,C10A,1990,37.67575,-121.265,14,0.85,NA,0.2,0.1,NA,15,0.4,0.32860600977079957,1.2,0.02,1.1744
1990-12-07T08:00:00Z,C10A,1990,37.67575,-121.265,9,3.27,NA,0.3,0.15,0.23,18,0.6,0.4393505539522008,1.6,0.16,9.3952
1991-01-08T08:00:00Z,C10A,1991,37.67575,-121.265,11,11.05,NA,0.4,0.11,0.28,19,0.8,0.4924760018447233,2.7,0.1,5.872000000000001
1991-02-15T08:00:00Z,C10A,1991,37.67575,-121.265,16,5.48,NA,NA,0.11,0.29,21,0.6,0.5386999183130137,2.3,0.09,5.284800000000001
1991-03-06T08:00:00Z,C10A,1991,37.67575,-121.265,13,10.82,NA,0.5,0.26,0.61,14,1.5,0.5386999183130137,2.9,0.38,22.3136
1991-03-21T08:00:00Z,C10A,1991,37.67575,-121.265,13,14.73,NA,0.8,NA,NA,18,2.1,0.4169731615914538,2.1,0.25,14.680000000000001
1991-04-04T08:00:00Z,C10A,1991,37.67575,-121.265,18,24.08,NA,0.7,0.21,0.49,18,1.6,0.605848627359194,1.9,0.06,3.5232
1991-04-18T07:00:00Z,C10A,1991,37.67575,-121.265,12,40.48,NA,0.4,NA,NA,15,1.2,0.7151921087414146,1.6,0.01,0.5872
1991-05-02T07:00:00Z,C10A,1991,37.67575,-121.265,14,12.63,NA,0.2,0.07,0.22,8,0.6,0.1808686130053965,0.54,0.01,0.5872
1991-05-16T07:00:00Z,C10A,1991,37.67575,-121.265,19,56.04,NA,0.2,NA,NA,14,1.1,0.4373137523046997,1.1,NA,NA
1991-06-04T07:00:00Z,C10A,1991,37.67575,-121.265,21,86.87,NA,1.1,0.06,0.3,13,1.6,0.44138784806688164,0.94,NA,NA
1991-06-18T07:00:00Z,C10A,1991,37.67575,-121.265,22,121.34,NA,0.3,NA,NA,10,1.8,0.4485222339113629,0.65,0.01,0.5872
1991-07-01T07:00:00Z,C10A,1991,37.67575,-121.265,24,76.76,NA,0.3,0.11,0.36,14,1.2,0.3502204178769332,0.81,NA,NA
1991-07-15T07:00:00Z,C10A,1991,37.67575,-121.265,23,98.75,NA,0.3,NA,NA,12,1.6,0.3381482632231565,0.71,NA,NA
1991-08-02T07:00:00Z,C10A,1991,37.67575,-121.265,23,60.58,NA,0.3,0.08,0.37,14,1.3,0.4245949951557994,1.44,0.03,1.7616
1991-08-16T07:00:00Z,C10A,1991,37.67575,-121.265,25,56.89,NA,0.4,NA,NA,16,1.4,0.4658732495634291,1.8,0.01,0.5872
1991-09-04T07:00:00Z,C10A,1991,37.67575,-121.265,28,155.3,NA,0.4,0.12,0.35,13,1.7,0.4776301573121088,0.74,0.03,1.7616
1991-09-13T07:00:00Z,C10A,1991,37.67575,-121.265,21,59.77,NA,0.3,NA,NA,14,1.3,0.4017510893858049,0.6,NA,NA
1991-10-01T07:00:00Z,C10A,1991,37.67575,-121.265,24,264.43,NA,0.3,0.11,0.31,13,1.3,0.321082101931347,0.47,0.01,0.5872
1991-10-15T07:00:00Z,C10A,1991,37.67575,-121.265,22,39.43,NA,0.2,NA,NA,16,0.9,0.33865085365711667,0.8,0.01,0.5872
1991-11-13T08:00:00Z,C10A,1991,37.67575,-121.265,14,8.95,NA,0.2,0.07,0.16,15,0.5,0.27164259418728254,1.3,0.02,1.1744
1991-12-10T08:00:00Z,C10A,1991,37.67575,-121.265,8,4.69,NA,0.3,0.06,0.16,17,0.5,0.3921255971721826,1.1,0.06,3.5232
1992-01-14T08:00:00Z,C10A,1992,37.67575,-121.265,9,6.16,NA,0.6,0.13,0.29,17,1.3,0.4776301573121088,1.4,0.29,17.0288
1992-02-25T08:00:00Z,C10A,1992,37.67575,-121.265,15,11.39,NA,0.9,0.22,0.51,14,1.5,0.4393505539522008,1.6,0.21,12.3312
1992-03-12T08:00:00Z,C10A,1992,37.67575,-121.265,17,21.12,NA,0.6,0.19,0.5,17,1.4,0.5181283354328927,2,0.04,2.3488
1992-03-23T08:00:00Z,C10A,1992,37.67575,-121.265,17,27.68,NA,0.6,NA,NA,15,1.5,0.6421812113205868,2.3,0.06,3.5232
1992-04-08T07:00:00Z,C10A,1992,37.67575,-121.265,16,21.37,NA,0.4,0.15,0.31,14,1,0.4566831003665297,1.3,NA,NA
1992-04-22T07:00:00Z,C10A,1992,37.67575,-121.265,18,33.61,NA,0.5,NA,NA,15,1,0.447502670146175,1.6,0.02,1.1744
1992-05-08T07:00:00Z,C10A,1992,37.67575,-121.265,21,30.98,NA,0.2,0.08,0.27,13,0.8,0.2522759139708175,0.78,NA,NA
1992-05-22T07:00:00Z,C10A,1992,37.67575,-121.265,23,NA,NA,0.3,NA,NA,9.5,1.7,0.40073732141004675,0.51,NA,NA
1992-06-04T07:00:00Z,C10A,1992,37.67575,-121.265,24,140.47,NA,0.3,0.08,0.26,10,1.8,0.38048972528060265,0.61,NA,NA
1992-06-18T07:00:00Z,C10A,1992,37.67575,-121.265,23,498.57,NA,0.4,NA,NA,8.7,2,0.37089096412134687,0.28,NA,NA
1992-07-02T07:00:00Z,C10A,1992,37.67575,-121.265,23,249.45,NA,0.6,0.08,0.39,11,1.8,0.38048972528060265,1,0.02,1.1744
1992-07-20T07:00:00Z,C10A,1992,37.67575,-121.265,23,225.68,NA,0.3,NA,NA,11,1.9,0.3901006972104266,0.52,NA,NA
1992-08-03T07:00:00Z,C10A,1992,37.67575,-121.265,24,144.19,NA,0.3,0.07,0.32,13,1.5,0.38605249659614255,1.2,NA,NA
1992-08-19T07:00:00Z,C10A,1992,37.67575,-121.265,26,140.3,NA,0.6,NA,NA,13,1.5,0.36836702905167323,0.38,0.02,1.1744
1992-09-03T07:00:00Z,C10A,1992,37.67575,-121.265,21,21.3,NA,0.3,0.08,0.21,16,0.7,0.33865085365711667,0.68,NA,NA
1992-09-17T07:00:00Z,C10A,1992,37.67575,-121.265,23,62.61,NA,NA,NA,NA,14,0.9,0.32810415487352695,0.35,NA,NA
1992-10-02T07:00:00Z,C10A,1992,37.67575,-121.265,21,19.71,NA,0.2,0.08,0.2,16,0.6,0.2776143859792008,0.74,0.01,0.5872
1992-10-16T07:00:00Z,C10A,1992,37.67575,-121.265,18,15.84,NA,0.1,NA,NA,18,0.4,0.3850407809489202,1.1,0.03,1.7616
1992-11-03T08:00:00Z,C10A,1992,37.67575,-121.265,17,5.96,NA,0.2,0.08,0.19,17,0.4,0.2512844987970654,0.86,0.03,1.7616
1992-12-02T08:00:00Z,C10A,1992,37.67575,-121.265,10,2.92,NA,0.2,0.08,0.12,15,0.4,0.30906151368743195,0.86,0.05,2.9360000000000004
1993-01-13T08:00:00Z,C10A,1993,37.67575,-121.265,8,6.31,NA,0.6,0.44,0.73,15,2.7,0.1931095479446882,1.4,0.73,42.8656
1993-02-10T08:00:00Z,C10A,1993,37.67575,-121.265,13,7.92,NA,1.8,0.45,0.97,16,3.4,0.2801043787466985,1.2,0.66,38.7552
1993-03-11T08:00:00Z,C10A,1993,37.67575,-121.265,17,26.01,NA,0.6,0.27,0.47,17,1.4,0.6421812113205868,0.95,0.13,7.6336
1993-04-08T07:00:00Z,C10A,1993,37.67575,-121.265,17,30.5,NA,0.6,0.16,0.39,16,1.3,0.4976008439778666,2,0.02,1.1744
1993-05-11T07:00:00Z,C10A,1993,37.67575,-121.265,18,8.52,NA,0.2,0.07,0.17,13,0.5,0.1955613923648319,0.99,0.1,5.872000000000001
1993-06-11T07:00:00Z,C10A,1993,37.67575,-121.265,21,24.64,NA,NA,0.1,0.24,14,0.9,0.2557472246100571,1.31,0.01,0.5872
1993-07-09T07:00:00Z,C10A,1993,37.67575,-121.265,24,39.37,NA,0.3,0.12,0.33,14,1.2,0.36433053032685103,1.7,NA,NA
1993-07-22T07:00:00Z,C10A,1993,37.67575,-121.265,22,NA,NA,0.4,NA,NA,14,0.9,0.3552565706135318,1.8,0.02,1.1744
1993-08-06T07:00:00Z,C10A,1993,37.67575,-121.265,23,19.98,NA,0.5,0.12,0.26,15,0.9,0.32609710702721295,1.9,0.07,4.110400000000001
1993-09-03T07:00:00Z,C10A,1993,37.67575,-121.265,22,11.87,NA,0.2,0.08,0.09,12,0.3,0.1584264076529938,0.92,0.02,1.1744
1993-10-05T07:00:00Z,C10A,1993,37.67575,-121.265,18,6.42,NA,0.2,0.07,0.2,16,0.5,0.2453396537912033,1.44,0.02,1.1744
1993-11-02T08:00:00Z,C10A,1993,37.67575,-121.265,15,5.02,NA,0.3,0.1,0.21,18,0.7,0.3035594602908036,1.6,0.08,4.6976
1993-12-02T08:00:00Z,C10A,1993,37.67575,-121.265,10,2.21,NA,0.3,0.16,0.24,17,0.6,0.2319869262864419,1.8,0.12,7.0464
